Segment Info
Segment Name,101
Recording Name,记录001
Subject Name,被试002
Start Time(s),251.0083506
End Time(s),253.5108081

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.057,0.008,0.037,0.019
2,Fixation,6,2.141,0.175,0.617,0.356833333333333
3,Saccades,8,0.304,0.008,0.06,0.038

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,251.008,251.395,0.387
2,Saccades,251.395,251.455,0.06
3,Null,251.455,251.463,0.008
4,Saccades,251.463,251.485,0.022
5,Null,251.485,251.522,0.037
6,Saccades,251.522,251.578,0.056
7,Null,251.578,251.59,0.012
8,Saccades,251.59,251.598,0.008
9,Fixation,251.598,251.94,0.342
10,Saccades,251.94,251.968,0.028
11,Fixation,251.968,252.348,0.38
12,Saccades,252.348,252.387,0.039
13,Fixation,252.387,252.627,0.24
14,Saccades,252.627,252.662,0.035
15,Fixation,252.662,252.837,0.175
16,Saccades,252.837,252.893,0.056
17,Fixation,252.893,253.51,0.617
