Segment Info
Segment Name,3
Recording Name,记录002
Subject Name,被试002
Start Time(s),7.5248535
End Time(s),10.0266012

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.054,0.003,0.017,0.009
2,Blink,1,0.106,0.106,0.106,0.106
3,Fixation,7,2.082,0.16,0.465,0.297428571428571
4,Saccades,11,0.26,0.004,0.077,0.0236363636363636

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,7.524,7.885,0.361
2,Saccades,7.885,7.935,0.05
3,Fixation,7.935,8.143,0.208
4,Saccades,8.143,8.201,0.058
5,Null,8.201,8.21,0.009
6,Saccades,8.21,8.221,0.011
7,Fixation,8.221,8.381,0.16
8,Saccades,8.381,8.385,0.004
9,Null,8.385,8.395,0.01
10,Blink,8.395,8.501,0.106
11,Null,8.501,8.511,0.01
12,Saccades,8.511,8.516,0.005
13,Null,8.516,8.521,0.005
14,Saccades,8.521,8.528,0.007
15,Null,8.528,8.531,0.003
16,Saccades,8.531,8.541,0.01
17,Fixation,8.541,9.006,0.465
18,Saccades,9.006,9.083,0.077
19,Null,9.083,9.1,0.017
20,Saccades,9.1,9.105,0.005
21,Fixation,9.105,9.313,0.208
22,Saccades,9.313,9.338,0.025
23,Fixation,9.338,9.69,0.352
24,Saccades,9.69,9.698,0.008
25,Fixation,9.698,10.026,0.328
