Segment Info
Segment Name,94
Recording Name,记录002
Subject Name,被试002
Start Time(s),235.6058736
End Time(s),238.0941131

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,7,2.257,0.148,0.397,0.322428571428571
2,Saccades,6,0.232,0.02,0.06,0.0386666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,235.605,236.002,0.397
2,Saccades,236.002,236.055,0.053
3,Fixation,236.055,236.203,0.148
4,Saccades,236.203,236.237,0.034
5,Fixation,236.237,236.613,0.376
6,Saccades,236.613,236.633,0.02
7,Fixation,236.633,236.958,0.325
8,Saccades,236.958,236.993,0.035
9,Fixation,236.993,237.362,0.369
10,Saccades,237.362,237.422,0.06
11,Fixation,237.422,237.73,0.308
12,Saccades,237.73,237.76,0.03
13,Fixation,237.76,238.094,0.334
