Segment Info
Segment Name,20
Recording Name,记录002
Subject Name,被试002
Start Time(s),50.2314835
End Time(s),52.7289704

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.012,0.002,0.008,0.004
2,Fixation,6,2.276,0.16,0.771,0.379333333333333
3,Saccades,8,0.209,0.002,0.051,0.026125

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,50.231,50.598,0.367
2,Saccades,50.598,50.628,0.03
3,Fixation,50.628,51.057,0.429
4,Saccades,51.057,51.108,0.051
5,Fixation,51.108,51.492,0.384
6,Saccades,51.492,51.528,0.036
7,Null,51.528,51.53,0.002
8,Saccades,51.53,51.545,0.015
9,Fixation,51.545,51.705,0.16
10,Saccades,51.705,51.717,0.012
11,Null,51.717,51.725,0.008
12,Saccades,51.725,51.727,0.002
13,Fixation,51.727,51.892,0.165
14,Saccades,51.892,51.91,0.018
15,Null,51.91,51.912,0.002
16,Saccades,51.912,51.957,0.045
17,Fixation,51.957,52.728,0.771
