Segment Info
Segment Name,220
Recording Name,记录002
Subject Name,被试002
Start Time(s),553.090766
End Time(s),555.5874309

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,7,0.059,0.002,0.026,0.00842857142857143
2,Fixation,4,2.049,0.3,0.827,0.51225
3,Saccades,10,0.389,0.01,0.118,0.0389

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,553.09,553.39,0.3
2,Saccades,553.39,553.437,0.047
3,Fixation,553.437,553.804,0.367
4,Saccades,553.804,553.86,0.056
5,Fixation,553.86,554.415,0.555
6,Saccades,554.415,554.494,0.079
7,Null,554.494,554.497,0.003
8,Saccades,554.497,554.515,0.018
9,Null,554.515,554.517,0.002
10,Saccades,554.517,554.635,0.118
11,Null,554.635,554.637,0.002
12,Saccades,554.637,554.652,0.015
13,Null,554.652,554.654,0.002
14,Saccades,554.654,554.677,0.023
15,Null,554.677,554.699,0.022
16,Saccades,554.699,554.71,0.011
17,Null,554.71,554.712,0.002
18,Saccades,554.712,554.724,0.012
19,Null,554.724,554.75,0.026
20,Saccades,554.75,554.76,0.01
21,Fixation,554.76,555.587,0.827
