Segment Info
Segment Name,6
Recording Name,记录001
Subject Name,被试001
Start Time(s),13.3107989
End Time(s),15.3411443

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,6,0.093,0.003,0.058,0.0155
2,Blink,1,0.132,0.132,0.132,0.132
3,Fixation,5,1.497,0.133,0.573,0.2994
4,Saccades,10,0.309,0.01,0.055,0.0309

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,13.31,13.327,0.017
2,Fixation,13.327,13.482,0.155
3,Saccades,13.482,13.52,0.038
4,Fixation,13.52,13.653,0.133
5,Saccades,13.653,13.697,0.044
6,Fixation,13.697,14.27,0.573
7,Saccades,14.27,14.325,0.055
8,Fixation,14.325,14.657,0.332
9,Saccades,14.657,14.707,0.05
10,Null,14.707,14.71,0.003
11,Saccades,14.71,14.72,0.01
12,Null,14.72,14.727,0.007
13,Saccades,14.727,14.74,0.013
14,Null,14.74,14.75,0.01
15,Blink,14.75,14.882,0.132
16,Null,14.882,14.892,0.01
17,Saccades,14.892,14.912,0.02
18,Null,14.912,14.917,0.005
19,Saccades,14.917,14.93,0.013
20,Null,14.93,14.988,0.058
21,Saccades,14.988,15.037,0.049
22,Fixation,15.037,15.341,0.304
