Segment Info
Segment Name,18
Recording Name,记录002
Subject Name,被试001
Start Time(s),36.1014359
End Time(s),37.5601091

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,5,1.244,0.057,0.6,0.2488
2,Saccades,5,0.215,0.028,0.053,0.043

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,36.101,36.158,0.057
2,Saccades,36.158,36.21,0.052
3,Fixation,36.21,36.418,0.208
4,Saccades,36.418,36.453,0.035
5,Fixation,36.453,36.648,0.195
6,Saccades,36.648,36.695,0.047
7,Fixation,36.695,37.295,0.6
8,Saccades,37.295,37.348,0.053
9,Fixation,37.348,37.532,0.184
10,Saccades,37.532,37.56,0.028
