Segment Info
Segment Name,33
Recording Name,记录002
Subject Name,被试002
Start Time(s),82.9174418
End Time(s),85.4117188

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.021,0.004,0.012,0.007
2,Fixation,7,2.129,0.157,0.63,0.304142857142857
3,Saccades,9,0.344,0.003,0.078,0.0382222222222222

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,82.917,83.295,0.378
2,Saccades,83.295,83.351,0.056
3,Fixation,83.351,83.561,0.21
4,Saccades,83.561,83.616,0.055
5,Fixation,83.616,83.773,0.157
6,Saccades,83.773,83.805,0.032
7,Fixation,83.805,83.963,0.158
8,Saccades,83.963,84.041,0.078
9,Null,84.041,84.046,0.005
10,Saccades,84.046,84.056,0.01
11,Null,84.056,84.06,0.004
12,Saccades,84.06,84.063,0.003
13,Fixation,84.063,84.366,0.303
14,Saccades,84.366,84.403,0.037
15,Fixation,84.403,84.696,0.293
16,Saccades,84.696,84.761,0.065
17,Null,84.761,84.773,0.012
18,Saccades,84.773,84.781,0.008
19,Fixation,84.781,85.411,0.63
