Segment Info
Segment Name,80
Recording Name,记录001
Subject Name,被试001
Start Time(s),200.8719283
End Time(s),203.3655873

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.047,0.047,0.047,0.047
2,Fixation,9,2.031,0.001,0.412,0.225666666666667
3,Saccades,9,0.416,0.018,0.065,0.0462222222222222

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,200.871,200.872,0.001
2,Saccades,200.872,200.937,0.065
3,Fixation,200.937,201.09,0.153
4,Saccades,201.09,201.14,0.05
5,Fixation,201.14,201.292,0.152
6,Saccades,201.292,201.342,0.05
7,Fixation,201.342,201.754,0.412
8,Saccades,201.754,201.797,0.043
9,Fixation,201.797,201.989,0.192
10,Saccades,201.989,202.015,0.026
11,Fixation,202.015,202.327,0.312
12,Saccades,202.327,202.387,0.06
13,Fixation,202.387,202.697,0.31
14,Saccades,202.697,202.715,0.018
15,Null,202.715,202.762,0.047
16,Saccades,202.762,202.815,0.053
17,Fixation,202.815,202.959,0.144
18,Saccades,202.959,203.01,0.051
19,Fixation,203.01,203.365,0.355
