Segment Info
Segment Name,2
Recording Name,记录002
Subject Name,被试002
Start Time(s),5.0300868
End Time(s),7.5341676

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.001,0.001,0.001,0.001
2,Fixation,9,2.186,0.06,0.517,0.242888888888889
3,Saccades,9,0.317,0.007,0.057,0.0352222222222222

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,5.03,5.547,0.517
2,Saccades,5.547,5.592,0.045
3,Fixation,5.592,5.969,0.377
4,Saccades,5.969,6.02,0.051
5,Fixation,6.02,6.3,0.28
6,Saccades,6.3,6.309,0.009
7,Fixation,6.309,6.564,0.255
8,Saccades,6.564,6.615,0.051
9,Fixation,6.615,6.84,0.225
10,Saccades,6.84,6.887,0.047
11,Fixation,6.887,7.037,0.15
12,Saccades,7.037,7.094,0.057
13,Null,7.094,7.095,0.001
14,Saccades,7.095,7.115,0.02
15,Fixation,7.115,7.28,0.165
16,Saccades,7.28,7.31,0.03
17,Fixation,7.31,7.467,0.157
18,Saccades,7.467,7.474,0.007
19,Fixation,7.474,7.534,0.06
