Segment Info
Segment Name,401
Recording Name,记录001
Subject Name,被试001
Start Time(s),738.2892376
End Time(s),740.0314165

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.03,0.01,0.01,0.01
2,Blink,2,0.224,0.088,0.136,0.112
3,Fixation,4,1.355,0.105,0.789,0.33875
4,Saccades,5,0.133,0.001,0.048,0.0266

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,738.289,738.603,0.314
2,Saccades,738.603,738.642,0.039
3,Fixation,738.642,738.747,0.105
4,Saccades,738.747,738.752,0.005
5,Null,738.752,738.762,0.01
6,Blink,738.762,738.898,0.136
7,Null,738.898,738.908,0.01
8,Saccades,738.908,738.948,0.04
9,Fixation,738.948,739.095,0.147
10,Saccades,739.095,739.143,0.048
11,Fixation,739.143,739.932,0.789
12,Saccades,739.932,739.933,0.001
13,Null,739.933,739.943,0.01
14,Blink,739.943,740.031,0.088
