Segment Info
Segment Name,24
Recording Name,记录002
Subject Name,被试002
Start Time(s),60.3178027
End Time(s),62.8107268

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.01,0.003,0.007,0.005
2,Fixation,8,2.115,0.125,0.765,0.264375
3,Saccades,9,0.368,0.004,0.064,0.0408888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,60.317,60.604,0.287
2,Saccades,60.604,60.652,0.048
3,Fixation,60.652,60.805,0.153
4,Saccades,60.805,60.834,0.029
5,Fixation,60.834,61.02,0.186
6,Saccades,61.02,61.077,0.057
7,Fixation,61.077,61.274,0.197
8,Saccades,61.274,61.307,0.033
9,Fixation,61.307,62.072,0.765
10,Saccades,62.072,62.129,0.057
11,Fixation,62.129,62.36,0.231
12,Saccades,62.36,62.424,0.064
13,Fixation,62.424,62.549,0.125
14,Saccades,62.549,62.612,0.063
15,Null,62.612,62.619,0.007
16,Saccades,62.619,62.632,0.013
17,Null,62.632,62.635,0.003
18,Saccades,62.635,62.639,0.004
19,Fixation,62.639,62.81,0.171
