Segment Info
Segment Name,35
Recording Name,记录001
Subject Name,被试001
Start Time(s),87.8284991
End Time(s),90.3298373

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,7,2.235,0.196,0.546,0.319285714285714
2,Saccades,6,0.266,0.03,0.061,0.0443333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,87.828,88.131,0.303
2,Saccades,88.131,88.178,0.047
3,Fixation,88.178,88.548,0.37
4,Saccades,88.548,88.6,0.052
5,Fixation,88.6,89.146,0.546
6,Saccades,89.146,89.18,0.034
7,Fixation,89.18,89.376,0.196
8,Saccades,89.376,89.418,0.042
9,Fixation,89.418,89.658,0.24
10,Saccades,89.658,89.688,0.03
11,Fixation,89.688,89.96,0.272
12,Saccades,89.96,90.021,0.061
13,Fixation,90.021,90.329,0.308
