Segment Info
Segment Name,173
Recording Name,记录002
Subject Name,被试002
Start Time(s),434.9183589
End Time(s),437.4272597

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.007,0.007,0.007,0.007
2,Fixation,8,2.188,0.148,0.57,0.2735
3,Saccades,8,0.314,0.01,0.075,0.03925

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,434.918,435.066,0.148
2,Saccades,435.066,435.096,0.03
3,Fixation,435.096,435.273,0.177
4,Saccades,435.273,435.325,0.052
5,Fixation,435.325,435.576,0.251
6,Saccades,435.576,435.63,0.054
7,Fixation,435.63,436.2,0.57
8,Saccades,436.2,436.21,0.01
9,Fixation,436.21,436.413,0.203
10,Saccades,436.413,436.47,0.057
11,Fixation,436.47,436.77,0.3
12,Saccades,436.77,436.791,0.021
13,Fixation,436.791,437.158,0.367
14,Saccades,437.158,437.233,0.075
15,Null,437.233,437.24,0.007
16,Saccades,437.24,437.255,0.015
17,Fixation,437.255,437.427,0.172
