Segment Info
Segment Name,69
Recording Name,记录002
Subject Name,被试002
Start Time(s),173.1002945
End Time(s),175.588312

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.03,0.01,0.02,0.015
2,Fixation,8,2.118,0.135,0.494,0.26475
3,Saccades,9,0.34,0.001,0.06,0.0377777777777778

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,173.1,173.421,0.321
2,Saccades,173.421,173.475,0.054
3,Fixation,173.475,173.61,0.135
4,Saccades,173.61,173.665,0.055
5,Null,173.665,173.675,0.01
6,Saccades,173.675,173.683,0.008
7,Fixation,173.683,173.845,0.162
8,Saccades,173.845,173.895,0.05
9,Fixation,173.895,174.15,0.255
10,Saccades,174.15,174.21,0.06
11,Null,174.21,174.23,0.02
12,Saccades,174.23,174.231,0.001
13,Fixation,174.231,174.725,0.494
14,Saccades,174.725,174.755,0.03
15,Fixation,174.755,174.968,0.213
16,Saccades,174.968,175.01,0.042
17,Fixation,175.01,175.25,0.24
18,Saccades,175.25,175.29,0.04
19,Fixation,175.29,175.588,0.298
