Segment Info
Segment Name,79
Recording Name,记录002
Subject Name,被试002
Start Time(s),198.2109454
End Time(s),200.7118572

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.01,0.005,0.005,0.005
2,Fixation,9,2.074,0.056,0.302,0.230444444444444
3,Saccades,10,0.417,0.002,0.074,0.0417

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,198.21,198.266,0.056
2,Saccades,198.266,198.34,0.074
3,Null,198.34,198.345,0.005
4,Saccades,198.345,198.366,0.021
5,Null,198.366,198.371,0.005
6,Saccades,198.371,198.373,0.002
7,Fixation,198.373,198.63,0.257
8,Saccades,198.63,198.67,0.04
9,Fixation,198.67,198.878,0.208
10,Saccades,198.878,198.936,0.058
11,Fixation,198.936,199.136,0.2
12,Saccades,199.136,199.183,0.047
13,Fixation,199.183,199.485,0.302
14,Saccades,199.485,199.535,0.05
15,Fixation,199.535,199.788,0.253
16,Saccades,199.788,199.836,0.048
17,Fixation,199.836,200.076,0.24
18,Saccades,200.076,200.1,0.024
19,Fixation,200.1,200.37,0.27
20,Saccades,200.37,200.423,0.053
21,Fixation,200.423,200.711,0.288
