Segment Info
Segment Name,95
Recording Name,记录002
Subject Name,被试001
Start Time(s),184.5347929
End Time(s),186.695052

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,9,1.752,0.009,0.34,0.194666666666667
2,Saccades,8,0.409,0.028,0.067,0.051125

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,184.534,184.543,0.009
2,Saccades,184.543,184.582,0.039
3,Fixation,184.582,184.763,0.181
4,Saccades,184.763,184.812,0.049
5,Fixation,184.812,184.942,0.13
6,Saccades,184.942,184.97,0.028
7,Fixation,184.97,185.31,0.34
8,Saccades,185.31,185.377,0.067
9,Fixation,185.377,185.715,0.338
10,Saccades,185.715,185.777,0.062
11,Fixation,185.777,185.918,0.141
12,Saccades,185.918,185.965,0.047
13,Fixation,185.965,186.277,0.312
14,Saccades,186.277,186.333,0.056
15,Fixation,186.333,186.527,0.194
16,Saccades,186.527,186.588,0.061
17,Fixation,186.588,186.695,0.107
