Segment Info
Segment Name,138
Recording Name,记录002
Subject Name,被试002
Start Time(s),346.8968537
End Time(s),349.4031977

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.003,0.003,0.003,0.003
2,Fixation,7,2.228,0.108,0.99,0.318285714285714
3,Saccades,7,0.276,0.007,0.073,0.0394285714285714

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,346.896,347.004,0.108
2,Saccades,347.004,347.02,0.016
3,Fixation,347.02,347.255,0.235
4,Saccades,347.255,347.312,0.057
5,Fixation,347.312,347.492,0.18
6,Saccades,347.492,347.524,0.032
7,Fixation,347.524,348.514,0.99
8,Saccades,348.514,348.587,0.073
9,Null,348.587,348.59,0.003
10,Saccades,348.59,348.597,0.007
11,Fixation,348.597,348.787,0.19
12,Saccades,348.787,348.849,0.062
13,Fixation,348.849,349.09,0.241
14,Saccades,349.09,349.119,0.029
15,Fixation,349.119,349.403,0.284
