Segment Info
Segment Name,17
Recording Name,记录001
Subject Name,被试001
Start Time(s),42.6744156
End Time(s),45.180901

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,10,2.112,0.095,0.494,0.2112
2,Saccades,10,0.394,0.008,0.06,0.0394

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,42.674,42.79,0.116
2,Saccades,42.79,42.85,0.06
3,Fixation,42.85,43.019,0.169
4,Saccades,43.019,43.05,0.031
5,Fixation,43.05,43.235,0.185
6,Saccades,43.235,43.28,0.045
7,Fixation,43.28,43.58,0.3
8,Saccades,43.58,43.607,0.027
9,Fixation,43.607,43.79,0.183
10,Saccades,43.79,43.839,0.049
11,Fixation,43.839,44.034,0.195
12,Saccades,44.034,44.059,0.025
13,Fixation,44.059,44.229,0.17
14,Saccades,44.229,44.285,0.056
15,Fixation,44.285,44.49,0.205
16,Saccades,44.49,44.54,0.05
17,Fixation,44.54,45.034,0.494
18,Saccades,45.034,45.077,0.043
19,Fixation,45.077,45.172,0.095
20,Saccades,45.172,45.18,0.008
