Segment Info
Segment Name,43
Recording Name,记录001
Subject Name,被试001
Start Time(s),108.0072369
End Time(s),110.5073758

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,9,2.164,0.137,0.367,0.240444444444444
2,Saccades,8,0.336,0.018,0.063,0.042

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,108.007,108.374,0.367
2,Saccades,108.374,108.399,0.025
3,Fixation,108.399,108.544,0.145
4,Saccades,108.544,108.59,0.046
5,Fixation,108.59,108.854,0.264
6,Saccades,108.854,108.872,0.018
7,Fixation,108.872,109.009,0.137
8,Saccades,109.009,109.072,0.063
9,Fixation,109.072,109.3,0.228
10,Saccades,109.3,109.34,0.04
11,Fixation,109.34,109.562,0.222
12,Saccades,109.562,109.604,0.042
13,Fixation,109.604,109.757,0.153
14,Saccades,109.757,109.809,0.052
15,Fixation,109.809,110.175,0.366
16,Saccades,110.175,110.225,0.05
17,Fixation,110.225,110.507,0.282
