Segment Info
Segment Name,154
Recording Name,记录001
Subject Name,被试001
Start Time(s),313.1512867
End Time(s),314.9093803

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,1.539,0.142,0.392,0.2565
2,Saccades,6,0.219,0.012,0.052,0.0365

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Saccades,313.151,313.163,0.012
2,Fixation,313.163,313.555,0.392
3,Saccades,313.555,313.605,0.05
4,Fixation,313.605,313.747,0.142
5,Saccades,313.747,313.782,0.035
6,Fixation,313.782,314.002,0.22
7,Saccades,314.002,314.022,0.02
8,Fixation,314.022,314.305,0.283
9,Saccades,314.305,314.357,0.052
10,Fixation,314.357,314.622,0.265
11,Saccades,314.622,314.672,0.05
12,Fixation,314.672,314.909,0.237
