Segment Info
Segment Name,66
Recording Name,记录002
Subject Name,被试002
Start Time(s),165.8949713
End Time(s),168.3959881

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.028,0.005,0.023,0.014
2,Fixation,8,2.083,0.046,0.563,0.260375
3,Saccades,9,0.39,0.002,0.069,0.0433333333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,165.894,165.94,0.046
2,Saccades,165.94,166.009,0.069
3,Null,166.009,166.032,0.023
4,Saccades,166.032,166.034,0.002
5,Fixation,166.034,166.154,0.12
6,Saccades,166.154,166.214,0.06
7,Null,166.214,166.219,0.005
8,Saccades,166.219,166.235,0.016
9,Fixation,166.235,166.605,0.37
10,Saccades,166.605,166.659,0.054
11,Fixation,166.659,166.79,0.131
12,Saccades,166.79,166.845,0.055
13,Fixation,166.845,167.23,0.385
14,Saccades,167.23,167.294,0.064
15,Fixation,167.294,167.857,0.563
16,Saccades,167.857,167.869,0.012
17,Fixation,167.869,168.237,0.368
18,Saccades,168.237,168.295,0.058
19,Fixation,168.295,168.395,0.1
