Segment Info
Segment Name,63
Recording Name,记录001
Subject Name,被试001
Start Time(s),158.1613643
End Time(s),160.6670208

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.09,0.09,0.09,0.09
3,Fixation,8,2.078,0.074,0.476,0.25975
4,Saccades,8,0.318,0.015,0.072,0.03975

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,158.161,158.235,0.074
2,Saccades,158.235,158.268,0.033
3,Fixation,158.268,158.511,0.243
4,Saccades,158.511,158.555,0.044
5,Fixation,158.555,159.031,0.476
6,Saccades,159.031,159.086,0.055
7,Fixation,159.086,159.468,0.382
8,Saccades,159.468,159.54,0.072
9,Fixation,159.54,159.786,0.246
10,Saccades,159.786,159.81,0.024
11,Fixation,159.81,159.966,0.156
12,Saccades,159.966,159.981,0.015
13,Null,159.981,159.991,0.01
14,Blink,159.991,160.081,0.09
15,Null,160.081,160.091,0.01
16,Saccades,160.091,160.136,0.045
17,Fixation,160.136,160.285,0.149
18,Saccades,160.285,160.315,0.03
19,Fixation,160.315,160.667,0.352
