Segment Info
Segment Name,2
Recording Name,记录001
Subject Name,被试002
Start Time(s),2.6991936
End Time(s),5.1980542

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,7,0.042,0.002,0.022,0.006
2,Fixation,6,2.054,0.043,0.926,0.342333333333333
3,Saccades,12,0.403,0.002,0.076,0.0335833333333333

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,2.699,2.742,0.043
2,Saccades,2.742,2.798,0.056
3,Null,2.798,2.8,0.002
4,Saccades,2.8,2.827,0.027
5,Null,2.827,2.83,0.003
6,Saccades,2.83,2.832,0.002
7,Fixation,2.832,3.037,0.205
8,Saccades,3.037,3.083,0.046
9,Null,3.083,3.105,0.022
10,Saccades,3.105,3.107,0.002
11,Fixation,3.107,3.212,0.105
12,Saccades,3.212,3.263,0.051
13,Null,3.263,3.268,0.005
14,Saccades,3.268,3.287,0.019
15,Fixation,3.287,3.847,0.56
16,Saccades,3.847,3.923,0.076
17,Null,3.923,3.925,0.002
18,Saccades,3.925,3.983,0.058
19,Null,3.983,3.988,0.005
20,Saccades,3.988,3.995,0.007
21,Null,3.995,3.998,0.003
22,Saccades,3.998,4.032,0.034
23,Fixation,4.032,4.247,0.215
24,Saccades,4.247,4.272,0.025
25,Fixation,4.272,5.198,0.926
