Segment Info
Segment Name,179
Recording Name,记录001
Subject Name,被试001
Start Time(s),449.8261659
End Time(s),452.3235195

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,6,2.321,0.115,0.661,0.386833333333333
2,Saccades,5,0.176,0.024,0.052,0.0352

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,449.826,450.282,0.456
2,Saccades,450.282,450.329,0.047
3,Fixation,450.329,450.99,0.661
4,Saccades,450.99,451.015,0.025
5,Fixation,451.015,451.13,0.115
6,Saccades,451.13,451.182,0.052
7,Fixation,451.182,451.59,0.408
8,Saccades,451.59,451.614,0.024
9,Fixation,451.614,452.072,0.458
10,Saccades,452.072,452.1,0.028
11,Fixation,452.1,452.323,0.223
