Segment Info
Segment Name,89
Recording Name,记录001
Subject Name,被试001
Start Time(s),194.5926017
End Time(s),196.5876112

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.035,0.035,0.035,0.035
2,Fixation,9,1.62,0.055,0.307,0.18
3,Saccades,9,0.34,0.018,0.057,0.0377777777777778

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,194.592,194.647,0.055
2,Saccades,194.647,194.698,0.051
3,Fixation,194.698,194.927,0.229
4,Saccades,194.927,194.965,0.038
5,Fixation,194.965,195.122,0.157
6,Saccades,195.122,195.14,0.018
7,Null,195.14,195.175,0.035
8,Saccades,195.175,195.225,0.05
9,Fixation,195.225,195.387,0.162
10,Saccades,195.387,195.407,0.02
11,Fixation,195.407,195.555,0.148
12,Saccades,195.555,195.602,0.047
13,Fixation,195.602,195.763,0.161
14,Saccades,195.763,195.82,0.057
15,Fixation,195.82,195.978,0.158
16,Saccades,195.978,196.015,0.037
17,Fixation,196.015,196.258,0.243
18,Saccades,196.258,196.28,0.022
19,Fixation,196.28,196.587,0.307
