Segment Info
Segment Name,76
Recording Name,记录001
Subject Name,被试001
Start Time(s),190.8210566
End Time(s),193.3203171

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.16,0.16,0.16,0.16
3,Fixation,7,2.025,0.117,0.556,0.289285714285714
4,Saccades,7,0.294,0.019,0.073,0.042

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,190.821,190.938,0.117
2,Saccades,190.938,190.963,0.025
3,Fixation,190.963,191.281,0.318
4,Saccades,191.281,191.32,0.039
5,Fixation,191.32,191.683,0.363
6,Saccades,191.683,191.731,0.048
7,Fixation,191.731,191.935,0.204
8,Saccades,191.935,191.998,0.063
9,Fixation,191.998,192.283,0.285
10,Saccades,192.283,192.356,0.073
11,Null,192.356,192.366,0.01
12,Blink,192.366,192.526,0.16
13,Null,192.526,192.536,0.01
14,Saccades,192.536,192.555,0.019
15,Fixation,192.555,193.111,0.556
16,Saccades,193.111,193.138,0.027
17,Fixation,193.138,193.32,0.182
