Segment Info
Segment Name,14
Recording Name,记录001
Subject Name,被试001
Start Time(s),35.1140264
End Time(s),37.6215442

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.02,0.01,0.01,0.01
2,Blink,1,0.175,0.175,0.175,0.175
3,Fixation,10,1.996,0.075,0.445,0.1996
4,Saccades,10,0.316,0.008,0.053,0.0316

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,35.114,35.241,0.127
2,Saccades,35.241,35.276,0.035
3,Fixation,35.276,35.5,0.224
4,Saccades,35.5,35.531,0.031
5,Fixation,35.531,35.798,0.267
6,Saccades,35.798,35.835,0.037
7,Fixation,35.835,35.933,0.098
8,Saccades,35.933,35.965,0.032
9,Fixation,35.965,36.195,0.23
10,Saccades,36.195,36.248,0.053
11,Fixation,36.248,36.425,0.177
12,Saccades,36.425,36.471,0.046
13,Fixation,36.471,36.738,0.267
14,Saccades,36.738,36.778,0.04
15,Fixation,36.778,36.853,0.075
16,Saccades,36.853,36.861,0.008
17,Null,36.861,36.871,0.01
18,Blink,36.871,37.046,0.175
19,Null,37.046,37.056,0.01
20,Saccades,37.056,37.065,0.009
21,Fixation,37.065,37.51,0.445
22,Saccades,37.51,37.535,0.025
23,Fixation,37.535,37.621,0.086
