Segment Info
Segment Name,74
Recording Name,记录002
Subject Name,被试002
Start Time(s),185.5333647
End Time(s),188.0304692

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,4,0.023,0.001,0.01,0.00575
2,Blink,1,0.135,0.135,0.135,0.135
3,Fixation,3,2.277,0.319,1.251,0.759
4,Saccades,4,0.062,0.005,0.03,0.0155

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,185.533,185.852,0.319
2,Saccades,185.852,185.882,0.03
3,Fixation,185.882,187.133,1.251
4,Null,187.133,187.143,0.01
5,Blink,187.143,187.278,0.135
6,Null,187.278,187.288,0.01
7,Saccades,187.288,187.293,0.005
8,Null,187.293,187.295,0.002
9,Saccades,187.295,187.317,0.022
10,Null,187.317,187.318,0.001
11,Saccades,187.318,187.323,0.005
12,Fixation,187.323,188.03,0.707
