Segment Info
Segment Name,94
Recording Name,记录002
Subject Name,被试002
Start Time(s),235.8449013
End Time(s),238.3380779

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,2,0.019,0.009,0.01,0.0095
2,Fixation,8,2.098,0.097,0.495,0.26225
3,Saccades,9,0.377,0.006,0.08,0.0418888888888889

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,235.844,235.941,0.097
2,Saccades,235.941,235.981,0.04
3,Fixation,235.981,236.336,0.355
4,Saccades,236.336,236.375,0.039
5,Fixation,236.375,236.796,0.421
6,Saccades,236.796,236.851,0.055
7,Fixation,236.851,237.011,0.16
8,Saccades,237.011,237.053,0.042
9,Fixation,237.053,237.306,0.253
10,Saccades,237.306,237.386,0.08
11,Null,237.386,237.395,0.009
12,Saccades,237.395,237.401,0.006
13,Fixation,237.401,237.896,0.495
14,Saccades,237.896,237.966,0.07
15,Null,237.966,237.976,0.01
16,Saccades,237.976,237.985,0.009
17,Fixation,237.985,238.2,0.215
18,Saccades,238.2,238.236,0.036
19,Fixation,238.236,238.338,0.102
