Segment Info
Segment Name,3
Recording Name,记录001
Subject Name,被试001
Start Time(s),7.1409684
End Time(s),9.2488183

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.06,0.06,0.06,0.06
2,Fixation,6,1.735,0.006,0.46,0.289166666666667
3,Saccades,6,0.313,0.038,0.062,0.0521666666666667

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,7.14,7.407,0.267
2,Saccades,7.407,7.463,0.056
3,Fixation,7.463,7.7,0.237
4,Saccades,7.7,7.762,0.062
5,Null,7.762,7.822,0.06
6,Saccades,7.822,7.86,0.038
7,Fixation,7.86,8.285,0.425
8,Saccades,8.285,8.335,0.05
9,Fixation,8.335,8.675,0.34
10,Saccades,8.675,8.723,0.048
11,Fixation,8.723,9.183,0.46
12,Saccades,9.183,9.242,0.059
13,Fixation,9.242,9.248,0.006
