Segment Info
Segment Name,97
Recording Name,记录002
Subject Name,被试002
Start Time(s),243.3712772
End Time(s),245.8702853

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.012,0.002,0.005,0.004
2,Fixation,7,2.136,0.127,0.645,0.305142857142857
3,Saccades,9,0.351,0.001,0.067,0.039

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,243.371,243.681,0.31
2,Saccades,243.681,243.735,0.054
3,Fixation,243.735,244.38,0.645
4,Saccades,244.38,244.445,0.065
5,Fixation,244.445,244.736,0.291
6,Saccades,244.736,244.773,0.037
7,Fixation,244.773,244.956,0.183
8,Saccades,244.956,245.011,0.055
9,Null,245.011,245.016,0.005
10,Saccades,245.016,245.033,0.017
11,Null,245.033,245.035,0.002
12,Saccades,245.035,245.036,0.001
13,Fixation,245.036,245.231,0.195
14,Saccades,245.231,245.298,0.067
15,Null,245.298,245.303,0.005
16,Saccades,245.303,245.306,0.003
17,Fixation,245.306,245.433,0.127
18,Saccades,245.433,245.485,0.052
19,Fixation,245.485,245.87,0.385
