Segment Info
Segment Name,213
Recording Name,记录002
Subject Name,被试002
Start Time(s),535.4776848
End Time(s),537.9765863

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.003,0.003,0.003,0.003
2,Fixation,9,2.132,0.078,0.419,0.236888888888889
3,Saccades,9,0.364,0.02,0.064,0.0404444444444444

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,535.477,535.555,0.078
2,Saccades,535.555,535.619,0.064
3,Null,535.619,535.622,0.003
4,Saccades,535.622,535.642,0.02
5,Fixation,535.642,535.812,0.17
6,Saccades,535.812,535.854,0.042
7,Fixation,535.854,535.997,0.143
8,Saccades,535.997,536.04,0.043
9,Fixation,536.04,536.459,0.419
10,Saccades,536.459,536.49,0.031
11,Fixation,536.49,536.844,0.354
12,Saccades,536.844,536.884,0.04
13,Fixation,536.884,537.159,0.275
14,Saccades,537.159,537.195,0.036
15,Fixation,537.195,537.464,0.269
16,Saccades,537.464,537.525,0.061
17,Fixation,537.525,537.822,0.297
18,Saccades,537.822,537.849,0.027
19,Fixation,537.849,537.976,0.127
