Segment Info
Segment Name,109
Recording Name,记录002
Subject Name,被试002
Start Time(s),273.9790905
End Time(s),276.4695965

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.003,0.003,0.003,0.003
2,Fixation,9,2.234,0.12,0.434,0.248222222222222
3,Saccades,9,0.253,0.009,0.065,0.0281111111111111

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,273.979,274.413,0.434
2,Saccades,274.413,274.438,0.025
3,Fixation,274.438,274.591,0.153
4,Saccades,274.591,274.605,0.014
5,Fixation,274.605,274.918,0.313
6,Saccades,274.918,274.95,0.032
7,Fixation,274.95,275.235,0.285
8,Saccades,275.235,275.255,0.02
9,Fixation,275.255,275.388,0.133
10,Saccades,275.388,275.453,0.065
11,Null,275.453,275.456,0.003
12,Saccades,275.456,275.465,0.009
13,Fixation,275.465,275.71,0.245
14,Saccades,275.71,275.74,0.03
15,Fixation,275.74,275.86,0.12
16,Saccades,275.86,275.903,0.043
17,Fixation,275.903,276.108,0.205
18,Saccades,276.108,276.123,0.015
19,Fixation,276.123,276.469,0.346
