Segment Info
Segment Name,29
Recording Name,记录001
Subject Name,被试002
Start Time(s),70.4135943
End Time(s),72.9214004

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,5,0.068,0.003,0.04,0.0136
2,Blink,1,0.095,0.095,0.095,0.095
3,Fixation,8,2.032,0.016,0.74,0.254
4,Saccades,11,0.313,0.003,0.073,0.0284545454545455

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,70.413,70.543,0.13
2,Saccades,70.543,70.59,0.047
3,Fixation,70.59,70.752,0.162
4,Saccades,70.752,70.795,0.043
5,Fixation,70.795,71.007,0.212
6,Saccades,71.007,71.028,0.021
7,Fixation,71.028,71.313,0.285
8,Saccades,71.313,71.322,0.009
9,Null,71.322,71.332,0.01
10,Blink,71.332,71.427,0.095
11,Null,71.427,71.437,0.01
12,Saccades,71.437,71.44,0.003
13,Null,71.44,71.443,0.003
14,Saccades,71.443,71.458,0.015
15,Fixation,71.458,71.613,0.155
16,Saccades,71.613,71.648,0.035
17,Null,71.648,71.688,0.04
18,Saccades,71.688,71.692,0.004
19,Fixation,71.692,72.432,0.74
20,Saccades,72.432,72.505,0.073
21,Null,72.505,72.51,0.005
22,Saccades,72.51,72.528,0.018
23,Fixation,72.528,72.86,0.332
24,Saccades,72.86,72.905,0.045
25,Fixation,72.905,72.921,0.016
