Segment Info
Segment Name,3
Recording Name,记录001
Subject Name,被试001
Start Time(s),7.5431509
End Time(s),10.0402859

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,11,2.075,0.134,0.266,0.188636363636364
2,Saccades,11,0.422,0.005,0.062,0.0383636363636364

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,7.543,7.752,0.209
2,Saccades,7.752,7.812,0.06
3,Fixation,7.812,7.965,0.153
4,Saccades,7.965,8.005,0.04
5,Fixation,8.005,8.157,0.152
6,Saccades,8.157,8.187,0.03
7,Fixation,8.187,8.412,0.225
8,Saccades,8.412,8.467,0.055
9,Fixation,8.467,8.692,0.225
10,Saccades,8.692,8.727,0.035
11,Fixation,8.727,8.947,0.22
12,Saccades,8.947,9.009,0.062
13,Fixation,9.009,9.275,0.266
14,Saccades,9.275,9.304,0.029
15,Fixation,9.304,9.455,0.151
16,Saccades,9.455,9.46,0.005
17,Fixation,9.46,9.664,0.204
18,Saccades,9.664,9.714,0.05
19,Fixation,9.714,9.85,0.136
20,Saccades,9.85,9.875,0.025
21,Fixation,9.875,10.009,0.134
22,Saccades,10.009,10.04,0.031
