Segment Info
Segment Name,12
Recording Name,记录001
Subject Name,被试001
Start Time(s),22.4749873
End Time(s),24.4621851

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Fixation,8,1.693,0.087,0.539,0.211625
2,Saccades,7,0.295,0.018,0.063,0.0421428571428571

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,22.474,22.625,0.151
2,Saccades,22.625,22.66,0.035
3,Fixation,22.66,22.905,0.245
4,Saccades,22.905,22.945,0.04
5,Fixation,22.945,23.484,0.539
6,Saccades,23.484,23.535,0.051
7,Fixation,23.535,23.732,0.197
8,Saccades,23.732,23.795,0.063
9,Fixation,23.795,23.987,0.192
10,Saccades,23.987,24.03,0.043
11,Fixation,24.03,24.144,0.114
12,Saccades,24.144,24.189,0.045
13,Fixation,24.189,24.357,0.168
14,Saccades,24.357,24.375,0.018
15,Fixation,24.375,24.462,0.087
