Segment Info
Segment Name,175
Recording Name,记录002
Subject Name,被试001
Start Time(s),360.4048721
End Time(s),362.110607

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,3,0.044,0.01,0.024,0.0146666666666667
2,Blink,1,0.107,0.107,0.107,0.107
3,Fixation,7,1.259,0.008,0.351,0.179857142857143
4,Saccades,8,0.296,0.005,0.058,0.037

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,360.404,360.412,0.008
2,Saccades,360.412,360.47,0.058
3,Fixation,360.47,360.683,0.213
4,Saccades,360.683,360.718,0.035
5,Null,360.718,360.742,0.024
6,Saccades,360.742,360.75,0.008
7,Null,360.75,360.76,0.01
8,Blink,360.76,360.867,0.107
9,Null,360.867,360.877,0.01
10,Saccades,360.877,360.882,0.005
11,Fixation,360.882,361.233,0.351
12,Saccades,361.233,361.282,0.049
13,Fixation,361.282,361.407,0.125
14,Saccades,361.407,361.463,0.056
15,Fixation,361.463,361.657,0.194
16,Saccades,361.657,361.702,0.045
17,Fixation,361.702,361.94,0.238
18,Saccades,361.94,361.98,0.04
19,Fixation,361.98,362.11,0.13
