Segment Info
Segment Name,107
Recording Name,记录002
Subject Name,被试002
Start Time(s),268.9466709
End Time(s),271.448867

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.005,0.005,0.005,0.005
2,Fixation,8,2.142,0.008,0.655,0.26775
3,Saccades,8,0.355,0.028,0.056,0.044375

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,268.946,269.032,0.086
2,Saccades,269.032,269.082,0.05
3,Fixation,269.082,269.372,0.29
4,Saccades,269.372,269.412,0.04
5,Fixation,269.412,269.617,0.205
6,Saccades,269.617,269.669,0.052
7,Fixation,269.669,270.324,0.655
8,Saccades,270.324,270.38,0.056
9,Fixation,270.38,270.559,0.179
10,Saccades,270.559,270.612,0.053
11,Null,270.612,270.617,0.005
12,Saccades,270.617,270.645,0.028
13,Fixation,270.645,270.854,0.209
14,Saccades,270.854,270.9,0.046
15,Fixation,270.9,271.41,0.51
16,Saccades,271.41,271.44,0.03
17,Fixation,271.44,271.448,0.008
