Segment Info
Segment Name,59
Recording Name,记录002
Subject Name,被试002
Start Time(s),148.2917803
End Time(s),150.7804544

Eye State Statistic
Id,Eye State Type,Count(N),Total duration(s),Min duration(s),Max duration(s),Mean duration(s)
1,Null,1,0.015,0.015,0.015,0.015
2,Fixation,10,2.114,0.12,0.395,0.2114
3,Saccades,10,0.36,0.005,0.053,0.036

Eye State Data
Id,Eye State Type,Start Time(s),End Time(s),Duration(s)
1,Fixation,148.291,148.686,0.395
2,Saccades,148.686,148.718,0.032
3,Fixation,148.718,148.838,0.12
4,Saccades,148.838,148.88,0.042
5,Fixation,148.88,149.056,0.176
6,Saccades,149.056,149.1,0.044
7,Fixation,149.1,149.348,0.248
8,Saccades,149.348,149.388,0.04
9,Fixation,149.388,149.508,0.12
10,Saccades,149.508,149.561,0.053
11,Null,149.561,149.576,0.015
12,Saccades,149.576,149.581,0.005
13,Fixation,149.581,149.813,0.232
14,Saccades,149.813,149.831,0.018
15,Fixation,149.831,149.985,0.154
16,Saccades,149.985,150.033,0.048
17,Fixation,150.033,150.346,0.313
18,Saccades,150.346,150.391,0.045
19,Fixation,150.391,150.588,0.197
20,Saccades,150.588,150.621,0.033
21,Fixation,150.621,150.78,0.159
